fecha_divulgada,nombre_proyecto,tipo_documento,numero_proyecto,url_proyecto,linea_producto,nombre_empresa,pais,codigo_pais_ifc,industria,categoria_ambiental,departamento,estado,inversion_ifc_gestion_riesgo_millones_usd,inversion_ifc_garantia_millones_usd,inversion_ifc_prestamo_millones_usd,inversion_ifc_capital_millones_usd,total_inversion_ifc_aprobada_junta_millones_usd,codigo_pais_bm
2021-06-29,PSL - Ultratech,Summary of Investment Information (AIP Policy 2012),45146,https://disclosures.ifc.org/project-detail/SII/45146/psl---ultratech,Loan,PRECIOUS SHIPPING PUBLIC COMPANY LIMITED,Thailand,THL,Infrastructure,B,Regional Industry - INF Asia & Pac,Active,0.0,0.0,60.0,0.0,60.0,TH
2020-11-17,NTL LCY Loan,Summary of Investment Information (AIP Policy 2012),44519,https://disclosures.ifc.org/project-detail/SII/44519/ntl-lcy-loan,Risk Management,NGERN TID LOR PUBLIC COMPANY LIMITED,Thailand,THL,Financial Institutions,FI-3,Regional Industry - FIG Asia & Pac,Active,10.0,0.0,100.0,0.0,110.0,TH
2020-08-26,AWC Green Loan,Summary of Investment Information (AIP Policy 2012),43415,https://disclosures.ifc.org/project-detail/SII/43415/awc-green-loan,Loan,ASSET WORLD CORPPUBLIC COMPANY LIMITED.,Thailand,THL,"Tourism, Retail, and Property",B,Regional Industry - MAS Asia & Pac,Active,0.0,0.0,144.83,0.0,144.83,TH
2020-09-21,IVL Thailand,Summary of Investment Information (AIP Policy 2012),43300,https://disclosures.ifc.org/project-detail/SII/43300/ivl-thailand,Loan,INDORAMA VENTURES GLOBAL SERVICES COMPANY LIMITED,Thailand,THL,Manufacturing,B,Regional Industry - MAS Asia & Pac,Active,0.0,0.0,150.0,0.0,150.0,TH
2019-11-25,PRINC Health,Summary of Investment Information (AIP Policy 2012),42620,https://disclosures.ifc.org/project-detail/SII/42620/princ-health,Equity,PRINCIPAL CAPITAL PUBLIC COMPANY LIMITED,Thailand,THL,Health and Education,B,Regional Industry - MAS Asia & Pac,Active,0.0,0.0,0.0,30.12,30.12,TH
2019-11-14,"LAKESHORE CAPITAL II, LP",Summary of Investment Information (AIP Policy 2012),42817,https://disclosures.ifc.org/project-detail/SII/42817/lakeshore-capital-ii-lp,Equity,"LAKESHORE CAPITAL II, LP",Thailand,THL,Funds,FI-2,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,20.0,20.0,TH
2019-08-22,DCM BAY Women Entrepreneur Bond,Summary of Investment Information (AIP Policy 2012),41721,https://disclosures.ifc.org/project-detail/SII/41721/dcm-bay-women-entrepreneur-bond,Loan,BANK OF AYUDHYA PUBLIC COMPANY LIMITED,Thailand,THL,Financial Institutions,FI-2,Regional Industry - FIG Asia & Pac,Active,0.0,0.0,150.0,0.0,150.0,TH
2019-08-30,2C2P,Summary of Investment Information (AIP Policy 2012),38683,https://disclosures.ifc.org/project-detail/SII/38683/2c2p,Equity,2C2P PTE LIMITED,Thailand,THL,Financial Institutions,C,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,15.0,15.0,TH
2018-06-22,Roojai,Summary of Investment Information (AIP Policy 2012),40653,https://disclosures.ifc.org/project-detail/SII/40653/roojai,Equity,IGNITE THAILAND HOLDINGS LIMITED,Thailand,THL,Financial Institutions,FI-3,"Global Industry, Financial Markets",Active,0.0,0.0,0.0,7.0,7.0,TH
2018-06-05,DCM TMB SMEGreen,Summary of Investment Information (AIP Policy 2012),41118,https://disclosures.ifc.org/project-detail/SII/41118/dcm-tmb-smegreen,Loan,TMB THANACHART BANK PUBLIC COMPANY LIMITED,Thailand,THL,Financial Institutions,FI-2,Regional Industry - FIG Asia & Pac,Active,0.0,0.0,150.0,0.0,150.0,TH
2017-08-15,Wavemaker Pacific 1 Pte. Ltd.,Summary of Investment Information (AIP Policy 2012),40090,https://disclosures.ifc.org/project-detail/SII/40090/wavemaker-pacific-1-pte.-ltd.,Equity,WAVEMAKER PACIFIC 1 PTE LTD,Southeast Asia Subregion,,Funds,FI-3,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,10.0,10.0,
2017-06-19,North Haven Thai Private Equity Fund L.P.,Summary of Investment Information (AIP Policy 2012),38609,https://disclosures.ifc.org/project-detail/SII/38609/north-haven-thai-private-equity-fund-l.p.,Equity,"NORTH HAVEN THAI PRIVATE EQUITY, LP",Thailand,THL,Funds,FI-2,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,15.0,15.0,TH
2014-07-23,TMB RSF,Summary of Investment Information (AIP Policy 2012),35414,https://disclosures.ifc.org/project-detail/SII/35414/tmb-rsf,Guarantee,TMB THANACHART BANK PUBLIC COMPANY LIMITED,Thailand,THL,Financial Institutions,FI-2,Regional Industry - FIG Asia & Pac,Completed,0.0,70.44,0.0,0.0,70.44,TH
2013-03-18,Chalybs Cylinders Ltd,Summary of Investment Information (AIP Policy 2012),32884,https://disclosures.ifc.org/project-detail/SII/32884/chalybs-cylinders-ltd,Loan,CHALYBS CYLINDERS LIMITED,Thailand,THL,Manufacturing,B,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,26.16,0.0,26.16,TH
2013-03-25,LAKESHORE CAPITAL I LP,Summary of Investment Information (AIP Policy 2012),33357,https://disclosures.ifc.org/project-detail/SII/33357/lakeshore-capital-i-lp,Equity,LAKESHORE CAPITAL I LP,Thailand,THL,Funds,FI-2,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,20.0,20.0,TH
2012-05-24,SRF Industries (Thailand) Limited,Summary of Investment Information (AIP Policy 2012),31995,https://disclosures.ifc.org/project-detail/SII/31995/srf-industries-(thailand)-limited,Loan,SRF INDUSTRIES (THAILAND) LIMITED,Thailand,THL,Manufacturing,B,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,45.0,0.0,45.0,TH
2012-02-03,"LOMBARD ASIA IV, LP",Summary of Investment Information (AIP Policy 2012),31631,https://disclosures.ifc.org/project-detail/SII/31631/lombard-asia-iv-lp,Equity,Lombard Asia IV LP,Thailand,THL,Funds,FI-3,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,25.0,25.0,TH
2011-11-08,Aureos SEAsia II,Summary of Investment Information (AIP Policy 2012),29952,https://disclosures.ifc.org/project-detail/SII/29952/aureos-seasia-ii,Equity,AUREOS SOUTH-EAST ASIA FUND II LP,Southeast Asia Subregion,,Funds,FI-3,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,25.0,25.0,
2012-08-14,Bank of Ayudhya flood relief,Summary of Proposed Investment (Disclosure Policy 2006),31686,https://disclosures.ifc.org/project-detail/SPI/31686/bank-of-ayudhya-flood-relief,Loan,BANK OF AYUDHYA PUBLIC COMPANY LIMITED,Thailand,THL,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,200.0,0.0,200.0,TH
2012-01-27,Conti Auto Thai,Summary of Proposed Investment (Disclosure Policy 2006),29879,https://disclosures.ifc.org/project-detail/SPI/29879/conti-auto-thai,Loan,CONTINENTAL AUTOMOTIVE (THAILAND) COMPANY LIMITED,Thailand,THL,Manufacturing,B,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,47.05,0.0,47.05,TH
2012-02-03,Lombard Asia IV,Summary of Proposed Investment (Disclosure Policy 2006),31631,https://disclosures.ifc.org/project-detail/SPI/31631/lombard-asia-iv,Equity,Lombard Asia IV LP,Thailand,THL,Infrastructure,FI,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,25.0,25.0,TH
2011-12-29,TMB flood relief,Summary of Proposed Investment (Disclosure Policy 2006),31688,https://disclosures.ifc.org/project-detail/SPI/31688/tmb-flood-relief,Loan,TMB THANACHART BANK PUBLIC COMPANY LIMITED,Thailand,THL,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,100.0,0.0,100.0,TH
2011-05-13,SPC 4-5,Summary of Proposed Investment (Disclosure Policy 2006),30761,https://disclosures.ifc.org/project-detail/SPI/30761/spc-4-5,Loan,SOLAR POWER COMPANY LIMITED,Thailand,THL,Infrastructure,B,Regional Industry - INF Asia & Pac,Pending Signing,0.0,0.0,11.91,0.0,11.91,TH
2011-03-31,MUL EE Thailand,Summary of Proposed Investment (Disclosure Policy 2006),28542,https://disclosures.ifc.org/project-detail/SPI/28542/mul-ee-thailand,Guarantee,Bangkok Mitsubishi UFJ Lease Risk Sharing Facility,Thailand,THL,Financial Institutions,FI,Regional Industry - FIG Asia & Pac,Completed,0.0,36.81,0.0,0.0,36.81,TH
2010-03-12,Solar Power (Korat 1) Company Limited,Summary of Proposed Investment (Disclosure Policy 2006),28842,https://disclosures.ifc.org/project-detail/SPI/28842/solar-power-(korat-1)-company-limited,Equity,SOLAR POWER COMPANY LIMITED,Thailand,THL,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Pending Signing,0.0,0.0,0.0,7.11,7.11,TH
2009-09-30,SB Thai NPL,Summary of Proposed Investment (Disclosure Policy 2006),28691,https://disclosures.ifc.org/project-detail/SPI/28691/sb-thai-npl,Loan,Standard Bank PLC,Thailand,THL,Financial Institutions,FI,Regional Industry - FIG Asia & Pac,Completed,0.0,0.0,75.0,0.0,75.0,TH
2008-09-24,Coco Ocean,Summary of Proposed Investment (Disclosure Policy 2006),27348,https://disclosures.ifc.org/project-detail/SPI/27348/coco-ocean,Loan,COCONUT COMPANY LIMITED,"Gambia, The",,"Tourism, Retail, and Property",B,Regional Industry - MAS Africa,Active,0.0,0.0,10.19,0.0,10.19,GM
2007-05-04,ACAP Thailand,Summary of Proposed Investment (Disclosure Policy 2006),25883,https://disclosures.ifc.org/project-detail/SPI/25883/acap-thailand,Loan,VTB BANK EUROPE LIMITED,Thailand,THL,Financial Institutions,FI,Regional Industry - FIG Asia & Pac,Completed,0.0,0.0,33.69,14.02,47.72,TH
2005-02-03,Siam Industrial Credit Public Co Ltd,Summary of Proposed Investment (Disclosure Policy 2006),23479,https://disclosures.ifc.org/project-detail/SPI/23479/siam-industrial-credit-public-co-ltd,Loan,Siam Industrial Credit Public Co Ltd,Thailand,THL,Financial Institutions,FI-1,Regional Industry - FIG Asia & Pac,Completed,0.0,0.0,35.67,0.0,35.67,TH
2005-01-27,Tsunami Tourism Loan Facility,Summary of Proposed Investment (Disclosure Policy 2006),24132,https://disclosures.ifc.org/project-detail/SPI/24132/tsunami-tourism-loan-facility,Loan,INTERNATIONAL FINANCE CORPORATION,Southeast Asia Subregion,,"Tourism, Retail, and Property",B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,150.0,0.0,150.0,
2004-07-26,TA Orange Company Ltd.,Summary of Proposed Investment (Disclosure Policy 2006),23656,https://disclosures.ifc.org/project-detail/SPI/23656/ta-orange-company-ltd.,Loan,True Move Company Ltd.,Thailand,THL,"Telecommunications, Media, and Technology",B,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,40.0,0.0,40.0,TH
2002-05-23,Fabrinet,Summary of Proposed Investment (Disclosure Policy 2006),11581,https://disclosures.ifc.org/project-detail/SPI/11581/fabrinet,Loan,Fabrinet,Thailand,THL,Manufacturing,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,12.0,0.0,12.0,TH
2001-04-25,TelecomAsia,Summary of Proposed Investment (Disclosure Policy 2006),10858,https://disclosures.ifc.org/project-detail/SPI/10858/telecomasia,Guarantee,True Corporation Public Company Limited,Thailand,THL,"Telecommunications, Media, and Technology",C,"TMT, Venture Capital &amp; Funds",Completed,0.0,74.59,24.86,0.0,99.45,TH
2000-05-05,Thailand International Rating Agency,Summary of Proposed Investment (Disclosure Policy 2006),9932,https://disclosures.ifc.org/project-detail/SPI/9932/thailand-international-rating-agency,Equity,FITCH RATINGS (THAILAND) LIMITED,Thailand,THL,Financial Institutions,C,Regional Industry - FIG Asia & Pac,Completed,0.0,0.0,0.0,0.12,0.12,TH
2000-03-22,Thai Equity Fund,Summary of Proposed Investment (Disclosure Policy 2006),9773,https://disclosures.ifc.org/project-detail/SPI/9773/thai-equity-fund,Equity,"Lombard Thailand Intermediate Fund, LLC.",Thailand,THL,other,B,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,75.0,75.0,TH
1997-12-30,BTSC - 3rd Investment (A loan) [BTSC Greenline was 2nd],Summary of Proposed Investment (Disclosure Policy 2006),8721,https://disclosures.ifc.org/project-detail/SPI/8721/btsc---3rd-investment-(a-loan)-btsc-greenline-was-2nd,Loan,Bangkok Mass Transit System Public Company Limited,Thailand,THL,Infrastructure,A,Regional Industry - INF Asia & Pac,Completed,0.0,0.0,30.0,0.0,30.0,TH
1997-03-20,AEF Kerr Kande Farm II,Summary of Proposed Investment (Disclosure Policy 2006),8230,https://disclosures.ifc.org/project-detail/SPI/8230/aef-kerr-kande-farm-ii,Guarantee,Kerr Kande Farm Limited II,"Gambia, The",,Agribusiness and Forestry,B,Regional Industry - MAS Africa,Completed,0.0,0.22,0.0,0.0,0.22,GM
1996-11-14,Phatra Thanakit Finance & Securities,Summary of Proposed Investment (Disclosure Policy 2006),7786,https://disclosures.ifc.org/project-detail/SPI/7786/phatra-thanakit-finance-&-securities,Loan,Phatra Thanakit Public Company Limited,Thailand,THL,Financial Institutions,FI,Regional Industry - FIG Asia & Pac,Completed,0.0,0.0,13.04,0.0,13.04,TH
1996-04-11,Ayudhya Development Leasing Company - II,Summary of Proposed Investment (Disclosure Policy 2006),7460,https://disclosures.ifc.org/project-detail/SPI/7460/ayudhya-development-leasing-company---ii,Loan,AYUDHYA DEVELOPMENT LEASING CO LTD,Thailand,THL,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,10.0,0.0,10.0,TH
1995-12-29,THAI PETROCHEMICAL INDUSTRY PUBLIC LIMITED,Summary of Proposed Investment (Disclosure Policy 2006),5017,https://disclosures.ifc.org/project-detail/SPI/5017/thai-petrochemical-industry-public-limited,Loan,Thai Petrochemical Industry Public Company Limited,Thailand,THL,Manufacturing,A,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,100.0,0.0,100.0,TH
1995-12-22,Bangkok Mass Transit System Public Co.  Ltd. (Green Line) Equity,Summary of Proposed Investment (Disclosure Policy 2006),7249,https://disclosures.ifc.org/project-detail/SPI/7249/bangkok-mass-transit-system-public-co.--ltd.-(green-line)-equity,Loan,Bangkok Mass Transit System Public Company Limited,Thailand,THL,Infrastructure,A,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,0.0,10.0,10.0,20.0,TH
1995-11-15,OCBC Alliance IFC Asia Emerging Markets Index Fund,Summary of Proposed Investment (Disclosure Policy 2006),5040,https://disclosures.ifc.org/project-detail/SPI/5040/ocbc-alliance-ifc-asia-emerging-markets-index-fund,Equity,OCBC Alliance IFC Asia Emerging Markets Index Fund,Southeast Asia Subregion,,Funds,C,Regional Industry - FIG Asia & Pac,Completed,0.0,0.0,0.0,5.0,5.0,
1995-10-06,National Finance &Securities Public Co. Limited,Summary of Proposed Investment (Disclosure Policy 2006),7150,https://disclosures.ifc.org/project-detail/SPI/7150/national-finance-&securities-public-co.-limited,Loan,National Finance and Securities Public Company Limited.,Thailand,THL,Financial Institutions,FI,Regional Industry - FIG Asia & Pac,Completed,0.0,0.0,40.0,0.0,40.0,TH
2015-05-13,MHV II,Summary of Investment Information (AIP Policy 2012),36273,https://disclosures.ifc.org/project-detail/SII/36273/mhv-ii,Equity,MOUNTAIN HAZELNUT VENTURE PRIVATE LIMITED,Bhutan,BHU,Agribusiness and Forestry,B,"Gbl Ind, Manufact, Agribus & Services",Completed,0.0,0.0,0.0,3.0,3.0,BT
2015-05-15,Zhiwa Ling,Summary of Investment Information (AIP Policy 2012),35528,https://disclosures.ifc.org/project-detail/SII/35528/zhiwa-ling,Loan,ZHIWA LING HOTEL,Bhutan,BHU,"Tourism, Retail, and Property",B,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,3.5,0.0,3.5,BT
2012-11-20,BNB Bhutan,Summary of Investment Information (AIP Policy 2012),30510,https://disclosures.ifc.org/project-detail/SII/30510/bnb-bhutan,Equity,BHUTAN NATIONAL BANK,Bhutan,BHU,Financial Institutions,FI-1,Regional Industry - FIG Asia & Pac,Active,0.0,0.0,0.0,28.93,28.93,BT
2003-08-26,Bhutan Resorts Corporation Limited,Summary of Proposed Investment (Disclosure Policy 2006),21587,https://disclosures.ifc.org/project-detail/SPI/21587/bhutan-resorts-corporation-limited,Loan,BHUTAN RESORTS CORPORATION LIMITED,Bhutan,BHU,"Tourism, Retail, and Property",B,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,10.0,0.0,10.0,BT
2024-09-30,Credit Delegated SLGP EC Al Amana Food Security,Summary of Investment Information (AIP Policy 2012),48853,https://disclosures.ifc.org/project-detail/SII/48853/credit-delegated-slgp-ec-al-amana-food-security,,Al Amana Agricultual Portfolio I RSF,Morocco,MYC,Financial Institutions,FI-3,CF3NA - Regional Industry - FIG Africa/FIG North Africa,Active,0.0,0.0,0.0,0.0,0.0,MA
2024-05-16,RGON Facility,Summary of Investment Information (AIP Policy 2012),45262,https://disclosures.ifc.org/project-detail/SII/45262/rgon-facility,Loan,CONSEIL REGIONAL DE GUELMIM OUED NOUN,Morocco,MYC,other,B,Regional Industry - INF Africa,Pending Signing,0.0,0.0,40.0,0.0,40.0,MA
2024-05-21,OCP Green Water,Summary of Investment Information (AIP Policy 2012),49203,https://disclosures.ifc.org/project-detail/SII/49203/ocp-green-water,Loan,OCP S.A.,Morocco,MYC,Manufacturing,B,Regional Industry - MAS Africa,Active,0.0,0.0,110.8,0.0,110.8,MA
2024-05-03,BLS Equity,Summary of Investment Information (AIP Policy 2012),49140,https://disclosures.ifc.org/project-detail/SII/49140/bls-equity,Equity,Building Logistics S.A,Morocco,MYC,Infrastructure,B,Regional Industry - INF Africa,Active,0.0,0.0,0.0,36.65,36.65,MA
2024-05-13,RH Africa,Summary of Investment Information (AIP Policy 2012),46381,https://disclosures.ifc.org/project-detail/SII/46381/rh-africa,Equity,RETAIL HOLDING SA,Morocco,MYC,other,B,Regional Industry - MAS Africa,Active,0.0,0.0,0.0,56.47,56.47,MA
2023-12-20,TMPA Facility,Summary of Investment Information (AIP Policy 2012),45517,https://disclosures.ifc.org/project-detail/SII/45517/tmpa-facility,Loan,TANGER MED PORT AUTHORITY SA,Morocco,MYC,Infrastructure,B,Regional Industry - INF Africa,Pending Signing,0.0,0.0,162.75,0.0,162.75,MA
2023-11-22,CdM Senior Loan,Summary of Investment Information (AIP Policy 2012),49151,https://disclosures.ifc.org/project-detail/SII/49151/cdm-senior-loan,Loan,CREDIT DU MAROC SA,Morocco,MYC,Financial Institutions,FI-2,Regional Industry - FIG Africa,Active,0.0,0.0,100.0,0.0,100.0,MA
2023-09-06,OCP Solar #2,Summary of Investment Information (AIP Policy 2012),48626,https://disclosures.ifc.org/project-detail/SII/48626/ocp-solar-#2,Loan,OCP S.A.,Morocco,MYC,Manufacturing,B,Regional Industry - MAS Africa,Active,0.0,0.0,106.09,0.0,106.09,MA
2023-09-06,BCP CMGP RSF,Summary of Investment Information (AIP Policy 2012),46178,https://disclosures.ifc.org/project-detail/SII/46178/bcp-cmgp-rsf,Guarantee,BCP CMGP RSF,Morocco,MYC,Financial Institutions,B,Regional Industry - FIG Africa,Active,0.0,15.32,0.0,0.0,15.32,MA
2023-01-17,OCP Solar #1,Summary of Investment Information (AIP Policy 2012),46531,https://disclosures.ifc.org/project-detail/SII/46531/ocp-solar-#1,Loan,OCP S.A.,Morocco,MYC,Manufacturing,B,CM3MF - Regional Industry - MAS Africa/MAS Africa New Bus Manufacturing,Active,0.0,0.0,106.09,0.0,106.09,MA
2022-11-18,WCS CdM,Summary of Investment Information (AIP Policy 2012),47017,https://disclosures.ifc.org/project-detail/SII/47017/wcs-cdm,Loan,CREDIT DU MAROC SA,Morocco,MYC,Financial Institutions,FI-2,Regional Industry - FIG Africa,Completed,0.0,0.0,50.0,0.0,50.0,MA
2022-02-09,BOP Al Amana Microcredit Morocco,Summary of Investment Information (AIP Policy 2012),45575,https://disclosures.ifc.org/project-detail/SII/45575/bop-al-amana-microcredit-morocco,Loan,AL AMANA MICROFINANCE,Morocco,MYC,Financial Institutions,FI-3,Regional Industry - FIG Africa,Active,0.0,0.0,8.0,0.0,8.0,MA
2021-07-26,Project SIMBA Equity - Insurance Sector,Summary of Investment Information (AIP Policy 2012),42810,https://disclosures.ifc.org/project-detail/SII/42810/project-simba-equity---insurance-sector,Equity,HOLMARCOM INSURANCE ACTIVITIES SA,Morocco,MYC,Financial Institutions,FI-2,Regional Industry - FIG Africa,Active,0.0,0.0,0.0,50.44,50.44,MA
2021-05-20,Dolidol,Summary of Investment Information (AIP Policy 2012),43869,https://disclosures.ifc.org/project-detail/SII/43869/dolidol,Loan,UNI CONFORT MAROC DOLIDOL,Morocco,MYC,Manufacturing,B,Regional Industry - MAS Africa,Active,0.0,0.0,30.48,0.0,30.48,MA
2020-06-26,R. Fes Meknes ,Summary of Investment Information (AIP Policy 2012),42982,https://disclosures.ifc.org/project-detail/SII/42982/r.-fes-meknes-,Loan,REGION FES MEKNES,Morocco,MYC,Infrastructure,B,Regional Industry - INF Africa,Active,0.0,0.0,35.0,0.0,35.0,MA
